# Wavlength Correction_Factor
8.853799999999999955e+02 4.612944131135981785e+00
8.855499999999999545e+02 4.613136069393680039e+00
8.857300000000000182e+02 4.610193442827394072e+00
8.859099999999999682e+02 4.607551663904044581e+00
8.860900000000000318e+02 4.606938433038127556e+00
8.862599999999999909e+02 4.604261822945054483e+00
8.864400000000000546e+02 4.603533784542985785e+00
8.866200000000000045e+02 4.602631587188023232e+00
8.867999999999999545e+02 4.602607844925915792e+00
8.869700000000000273e+02 4.601794792384208854e+00
8.871499999999999773e+02 4.600543086804236736e+00
8.873300000000000409e+02 4.600841885012950883e+00
8.875099999999999909e+02 4.601163030809403587e+00
8.876799999999999500e+02 4.601456192761155251e+00
8.878600000000000136e+02 4.601771481323564394e+00
8.880399999999999636e+02 4.601999840672799102e+00
8.882200000000000273e+02 4.601256161611177120e+00
8.883899999999999864e+02 4.600751606563548535e+00
8.885700000000000500e+02 4.598420786389685766e+00
8.887500000000000000e+02 4.598332514520881098e+00
8.889299999999999500e+02 4.599491962823158531e+00
8.891000000000000227e+02 4.601194777732795949e+00
8.892799999999999727e+02 4.599656629780529471e+00
8.894600000000000364e+02 4.600439695236679505e+00
8.896399999999999864e+02 4.602483872217346672e+00
8.898099999999999454e+02 4.604239109231179405e+00
8.899900000000000091e+02 4.604460606544450663e+00
8.901699999999999591e+02 4.604927651206997652e+00
8.903400000000000318e+02 4.604916668690681725e+00
8.905199999999999818e+02 4.605648049242945241e+00
8.907000000000000455e+02 4.604943097459165635e+00
8.908799999999999955e+02 4.606838860400041646e+00
8.910499999999999545e+02 4.607094470964209876e+00
8.912300000000000182e+02 4.608015841916999200e+00
8.914099999999999682e+02 4.607183651477415154e+00
8.915800000000000409e+02 4.607961331239050828e+00
8.917599999999999909e+02 4.608489355650004171e+00
8.919400000000000546e+02 4.609813291626673859e+00
8.921200000000000045e+02 4.611469171936186662e+00
8.922899999999999636e+02 4.614012401894482807e+00
8.924700000000000273e+02 4.615948489639167818e+00
8.926499999999999773e+02 4.619145460585619034e+00
8.928200000000000500e+02 4.620601219444559149e+00
8.930000000000000000e+02 4.622566894722655917e+00
8.931799999999999500e+02 4.626423165685503491e+00
8.933500000000000227e+02 4.628837911429812380e+00
8.935299999999999727e+02 4.629347283196350915e+00
8.937100000000000364e+02 4.631570441160446805e+00
8.938899999999999864e+02 4.632560834089280988e+00
8.940599999999999454e+02 4.635302386632466742e+00
8.942400000000000091e+02 4.636013381088159413e+00
8.944199999999999591e+02 4.638481147954452766e+00
8.945900000000000318e+02 4.639600543015632184e+00
8.947699999999999818e+02 4.640925493736957286e+00
8.949500000000000455e+02 4.645069069056915190e+00
8.951200000000000045e+02 4.646650794015586783e+00
8.952999999999999545e+02 4.651019649987121696e+00
8.954800000000000182e+02 4.653873609966835190e+00
8.956499999999999773e+02 4.656837828856659200e+00
8.958300000000000409e+02 4.660910450269811989e+00
8.960099999999999909e+02 4.665627663556167093e+00
8.961799999999999500e+02 4.669792524277351475e+00
8.963600000000000136e+02 4.674315472758307166e+00
8.965399999999999636e+02 4.676419547286593925e+00
8.967100000000000364e+02 4.681081567698257118e+00
8.968899999999999864e+02 4.685310159267640273e+00
8.970700000000000500e+02 4.689010853230854536e+00
8.972400000000000091e+02 4.694072237207957521e+00
8.974199999999999591e+02 4.700035370399268331e+00
8.976000000000000227e+02 4.707104754517079215e+00
8.977699999999999818e+02 4.713398770640242930e+00
8.979500000000000455e+02 4.718506352406262927e+00
8.981299999999999955e+02 4.722406125186573433e+00
8.982999999999999545e+02 4.729229690558918620e+00
8.984800000000000182e+02 4.733860660168985213e+00
8.986499999999999773e+02 4.739374787880818118e+00
8.988300000000000409e+02 4.742789010456706755e+00
8.990099999999999909e+02 4.748555827058510204e+00
8.991799999999999500e+02 4.753720976694030931e+00
8.993600000000000136e+02 4.759271433678853747e+00
8.995399999999999636e+02 4.765196704784814941e+00
8.997100000000000364e+02 4.771727975772375174e+00
8.998899999999999864e+02 4.775821750535103938e+00
9.000700000000000500e+02 4.782230825080017844e+00
9.002400000000000091e+02 4.791142619092727095e+00
9.004199999999999591e+02 4.798543541333094353e+00
9.005900000000000318e+02 4.805119971749482133e+00
9.007699999999999818e+02 4.813696920303892846e+00
9.009500000000000455e+02 4.820748801674787032e+00
9.011200000000000045e+02 4.828087943282881156e+00
9.012999999999999545e+02 4.833410311270364801e+00
9.014800000000000182e+02 4.841454301530911053e+00
9.016499999999999773e+02 4.850453474530673326e+00
9.018300000000000409e+02 4.858069384181600725e+00
9.020000000000000000e+02 4.865950128401589581e+00
9.021799999999999500e+02 4.872664027119339103e+00
9.023600000000000136e+02 4.880451440589825829e+00
9.025299999999999727e+02 4.889259267026162092e+00
9.027100000000000364e+02 4.896530623141563510e+00
9.028799999999999955e+02 4.904236855360601943e+00
9.030599999999999454e+02 4.910390104939963862e+00
9.032400000000000091e+02 4.920850937840736350e+00
9.034099999999999682e+02 4.929764141673544486e+00
9.035900000000000318e+02 4.939651609931607013e+00
9.037599999999999909e+02 4.950908168397280207e+00
9.039400000000000546e+02 4.959449358698729604e+00
9.041200000000000045e+02 4.969599802429405244e+00
9.042899999999999636e+02 4.977674676250049224e+00
9.044700000000000273e+02 4.987771526294617175e+00
9.046399999999999864e+02 4.998187032518202955e+00
9.048200000000000500e+02 5.006681848272231505e+00
9.050000000000000000e+02 5.016502170711679476e+00
9.051699999999999591e+02 5.026794517796987272e+00
9.053500000000000227e+02 5.037166812658206538e+00
9.055199999999999818e+02 5.048704433555112558e+00
9.057000000000000455e+02 5.059126435633639396e+00
9.058700000000000045e+02 5.069735302572404123e+00
9.060499999999999545e+02 5.080633756230338527e+00
9.062300000000000182e+02 5.090603856068795174e+00
9.063999999999999773e+02 5.101213322642710324e+00
9.065800000000000409e+02 5.112390126791165557e+00
9.067500000000000000e+02 5.122310805517678922e+00
9.069299999999999500e+02 5.132919381422680338e+00
9.071000000000000227e+02 5.144283230705246623e+00
9.072799999999999727e+02 5.154567662398121364e+00
9.074600000000000364e+02 5.166711084297959999e+00
9.076299999999999955e+02 5.177576899047250159e+00
9.078099999999999454e+02 5.188692083740501282e+00
9.079800000000000182e+02 5.197616659539623818e+00
9.081599999999999682e+02 5.210330889273495636e+00
9.083300000000000409e+02 5.220810748030076276e+00
9.085099999999999909e+02 5.233859480493080696e+00
9.086799999999999500e+02 5.246456419018302064e+00
9.088600000000000136e+02 5.261333716193936638e+00
9.090399999999999636e+02 5.274760689592810081e+00
9.092100000000000364e+02 5.284581530940721805e+00
9.093899999999999864e+02 5.297384415306327199e+00
9.095599999999999454e+02 5.309531729964360736e+00
9.097400000000000091e+02 5.320323243132271784e+00
9.099099999999999682e+02 5.333542917802295058e+00
9.100900000000000318e+02 5.346959337127845657e+00
9.102599999999999909e+02 5.361810615412284875e+00
9.104400000000000546e+02 5.373214726806504693e+00
9.106100000000000136e+02 5.385671180915188927e+00
9.107899999999999636e+02 5.400326360569323469e+00
9.109600000000000364e+02 5.414007232736120834e+00
9.111399999999999864e+02 5.425793009670681677e+00
9.113200000000000500e+02 5.439822396920495073e+00
9.114900000000000091e+02 5.453043802407639085e+00
9.116699999999999591e+02 5.466088644428262810e+00
9.118400000000000318e+02 5.481101549846481902e+00
9.120199999999999818e+02 5.495779814116546369e+00
9.121900000000000546e+02 5.510849712070866602e+00
9.123700000000000045e+02 5.524661369746100448e+00
9.125399999999999636e+02 5.537673176427633237e+00
9.127200000000000273e+02 5.551687078113681117e+00
9.128899999999999864e+02 5.565328042917805362e+00
9.130700000000000500e+02 5.581156674276706475e+00
9.132400000000000091e+02 5.595445042612524844e+00
9.134199999999999591e+02 5.611392448442108716e+00
9.135900000000000318e+02 5.625854955045308969e+00
9.137699999999999818e+02 5.640371594340832573e+00
9.139400000000000546e+02 5.655347886920107925e+00
9.141200000000000045e+02 5.670986524867323020e+00
9.142899999999999636e+02 5.687033051566894315e+00
9.144700000000000273e+02 5.704458945065770337e+00
9.146399999999999864e+02 5.720277368793394324e+00
9.148200000000000500e+02 5.738249892109680950e+00
9.149900000000000091e+02 5.752222986406263949e+00
9.151699999999999591e+02 5.768845361099623759e+00
9.153400000000000318e+02 5.785156268731346252e+00
9.155199999999999818e+02 5.803067054886618337e+00
9.156900000000000546e+02 5.819705723750611348e+00
9.158700000000000045e+02 5.838756439347720928e+00
9.160399999999999636e+02 5.857671207880423836e+00
9.162200000000000273e+02 5.875139194115130081e+00
9.163899999999999864e+02 5.891045143896038283e+00
9.165700000000000500e+02 5.906574165850939195e+00
9.167400000000000091e+02 5.924332289492952874e+00
9.169099999999999682e+02 5.942696939504276799e+00
9.170900000000000318e+02 5.960803638236034985e+00
9.172599999999999909e+02 5.978181184691578665e+00
9.174400000000000546e+02 5.995672753212288875e+00
9.176100000000000136e+02 6.012242224832286652e+00
9.177899999999999636e+02 6.030285311763389444e+00
9.179600000000000364e+02 6.047107257857762264e+00
9.181399999999999864e+02 6.064304501061860364e+00
9.183099999999999454e+02 6.081249586407117214e+00
9.184900000000000091e+02 6.098657356050210865e+00
9.186599999999999682e+02 6.116224903614405406e+00
9.188400000000000318e+02 6.135307416268865666e+00
9.190099999999999909e+02 6.151026293596512318e+00
9.191799999999999500e+02 6.168215002304187955e+00
9.193600000000000136e+02 6.187610316766718022e+00
9.195299999999999727e+02 6.207881602065901561e+00
9.197100000000000364e+02 6.224879262131127078e+00
9.198799999999999955e+02 6.243379323416414550e+00
9.200599999999999454e+02 6.261228467181418900e+00
9.202300000000000182e+02 6.277352658673086339e+00
9.204099999999999682e+02 6.296673827586166006e+00
9.205800000000000409e+02 6.314784875074646919e+00
9.207500000000000000e+02 6.333612274402007358e+00
9.209299999999999500e+02 6.352785229099427333e+00
9.211000000000000227e+02 6.368989169055378596e+00
9.212799999999999727e+02 6.390949454025249388e+00
9.214500000000000455e+02 6.413004673108634535e+00
9.216299999999999955e+02 6.433376427707473866e+00
9.217999999999999545e+02 6.451959490082107784e+00
9.219700000000000273e+02 6.470284296726590334e+00
9.221499999999999773e+02 6.491181269281467436e+00
9.223200000000000500e+02 6.511187743464361688e+00
9.225000000000000000e+02 6.531175053491208082e+00
9.226699999999999591e+02 6.549631706539558174e+00
9.228500000000000227e+02 6.570204307618059403e+00
9.230199999999999818e+02 6.590455981478472225e+00
9.231900000000000546e+02 6.610615347550331755e+00
9.233700000000000045e+02 6.627474203567317979e+00
9.235399999999999636e+02 6.651083640584668721e+00
9.237200000000000273e+02 6.671288543843393981e+00
9.238899999999999864e+02 6.696664038171823208e+00
9.240599999999999454e+02 6.719728496059688361e+00
9.242400000000000091e+02 6.741007494702983216e+00
9.244099999999999682e+02 6.761557808443561690e+00
9.245900000000000318e+02 6.780955045787779412e+00
9.247599999999999909e+02 6.799267203861655950e+00
9.249299999999999500e+02 6.818219992117502848e+00
9.251100000000000136e+02 6.839767075347952918e+00
9.252799999999999727e+02 6.859515709793853055e+00
9.254600000000000364e+02 6.879681118452102950e+00
9.256299999999999955e+02 6.899540325443295430e+00
9.257999999999999545e+02 6.920207099084717761e+00
9.259800000000000182e+02 6.942197952976903785e+00
9.261499999999999773e+02 6.965388781085718684e+00
9.263200000000000500e+02 6.986577616109546973e+00
9.265000000000000000e+02 7.006528140626072876e+00
9.266699999999999591e+02 7.027389621807782483e+00
9.268500000000000227e+02 7.048286150381446902e+00
9.270199999999999818e+02 7.068675984169237481e+00
9.271900000000000546e+02 7.090774015655445517e+00
9.273700000000000045e+02 7.116374440096793208e+00
9.275399999999999636e+02 7.137275118101557680e+00
9.277100000000000364e+02 7.160621229170604174e+00
9.278899999999999864e+02 7.185662356376741222e+00
9.280599999999999454e+02 7.212423231585176175e+00
9.282400000000000091e+02 7.232389114826901277e+00
9.284099999999999682e+02 7.257004978024649944e+00
9.285800000000000409e+02 7.282052346871134674e+00
9.287599999999999909e+02 7.305589550677800581e+00
9.289299999999999500e+02 7.332750692849596241e+00
9.291000000000000227e+02 7.359154198078202924e+00
9.292799999999999727e+02 7.382925603441330864e+00
9.294500000000000455e+02 7.407608539684737536e+00
9.296200000000000045e+02 7.432667270069305054e+00
9.297999999999999545e+02 7.461255869540094565e+00
9.299700000000000273e+02 7.489899439637365930e+00
9.301399999999999864e+02 7.513735675428739214e+00
9.303200000000000500e+02 7.536778646457042541e+00
9.304900000000000091e+02 7.565775178825144387e+00
9.306599999999999682e+02 7.594857464954579918e+00
9.308400000000000318e+02 7.621381773653808978e+00
9.310099999999999909e+02 7.647801090900340881e+00
9.311799999999999500e+02 7.674270102293832885e+00
9.313600000000000136e+02 7.698295094242498138e+00
9.315299999999999727e+02 7.729207557705956688e+00
9.317000000000000455e+02 7.757444238119004964e+00
9.318799999999999955e+02 7.784911299282036623e+00
9.320499999999999545e+02 7.812454628928804823e+00
9.322200000000000273e+02 7.843047909620532110e+00
9.323999999999999773e+02 7.867569283784132672e+00
9.325700000000000500e+02 7.896237885579956206e+00
9.327400000000000091e+02 7.919602820303794033e+00
9.329199999999999591e+02 7.944344045725440395e+00
9.330900000000000318e+02 7.969806406606879001e+00
9.332599999999999909e+02 7.994898177547123730e+00
9.334400000000000546e+02 8.023627675654585900e+00
9.336100000000000136e+02 8.051659299297396544e+00
9.337799999999999727e+02 8.078529626180269929e+00
9.339600000000000364e+02 8.102511518164853044e+00
9.341299999999999955e+02 8.130515001996293734e+00
9.342999999999999545e+02 8.156283238411079495e+00
9.344700000000000273e+02 8.183670755433595900e+00
9.346499999999999773e+02 8.207288422881909185e+00
9.348200000000000500e+02 8.231658516169815698e+00
9.349900000000000091e+02 8.260398031092488935e+00
9.351699999999999591e+02 8.283219574928176954e+00
9.353400000000000318e+02 8.313918861413249317e+00
9.355099999999999909e+02 8.337790805657821380e+00
9.356900000000000546e+02 8.363122952523184495e+00
9.358600000000000136e+02 8.394731083721591602e+00
9.360299999999999727e+02 8.422386959098830062e+00
9.362000000000000455e+02 8.452052117573686019e+00
9.363799999999999955e+02 8.482676788800878498e+00
9.365499999999999545e+02 8.513907899085028319e+00
9.367200000000000273e+02 8.538803881428842502e+00
9.368899999999999864e+02 8.562829643274890046e+00
9.370700000000000500e+02 8.598932363862752837e+00
9.372400000000000091e+02 8.626885736315914599e+00
9.374099999999999682e+02 8.660013115023112107e+00
9.375900000000000318e+02 8.688995332388280701e+00
9.377599999999999909e+02 8.715874238628204651e+00
9.379299999999999500e+02 8.748420017048909259e+00
9.381000000000000227e+02 8.778973102001126350e+00
9.382799999999999727e+02 8.810235224106616414e+00
9.384500000000000455e+02 8.841019318499698798e+00
9.386200000000000045e+02 8.864655938023467741e+00
9.387899999999999636e+02 8.898124526761000297e+00
9.389700000000000273e+02 8.929424871754140014e+00
9.391399999999999864e+02 8.960773659199173125e+00
9.393099999999999454e+02 8.986824744863076475e+00
9.394800000000000182e+02 9.018410187254255916e+00
9.396599999999999682e+02 9.051389777182084373e+00
9.398300000000000409e+02 9.083652360211276644e+00
9.400000000000000000e+02 9.118099786720931021e+00
9.401699999999999591e+02 9.154953834045683081e+00
9.403500000000000227e+02 9.187722363058803410e+00
9.405199999999999818e+02 9.221654599038652478e+00
9.406900000000000546e+02 9.262359090797424699e+00
9.408600000000000136e+02 9.298330453729622747e+00
9.410399999999999636e+02 9.331669089222362601e+00
9.412100000000000364e+02 9.366503135205922703e+00
9.413799999999999955e+02 9.396935642956924184e+00
9.415499999999999545e+02 9.437485371390245348e+00
9.417300000000000182e+02 9.472541639119297585e+00
9.418999999999999773e+02 9.517052942864351550e+00
9.420700000000000500e+02 9.550942721530661927e+00
9.422400000000000091e+02 9.591900989426227042e+00
9.424099999999999682e+02 9.626678084978673056e+00
9.425900000000000318e+02 9.670943943720287095e+00
9.427599999999999909e+02 9.703245161767728888e+00
9.429299999999999500e+02 9.738717302075578175e+00
9.431000000000000227e+02 9.777897162629235694e+00
9.432799999999999727e+02 9.812058148179499284e+00
9.434500000000000455e+02 9.853779128797871323e+00
9.436200000000000045e+02 9.888635344068623212e+00
9.437899999999999636e+02 9.919424321846671333e+00
9.439600000000000364e+02 9.959832827042639281e+00
9.441399999999999864e+02 9.991308693630175597e+00
9.443099999999999454e+02 1.003050403054306727e+01
9.444800000000000182e+02 1.007116560199313327e+01
9.446499999999999773e+02 1.010484262126850119e+01
9.448200000000000500e+02 1.014919609191793448e+01
9.450000000000000000e+02 1.017928606365403432e+01
9.451699999999999591e+02 1.021751835222306148e+01
9.453400000000000318e+02 1.025060852007493217e+01
9.455099999999999909e+02 1.029369404282990175e+01
9.456799999999999500e+02 1.032902128173149059e+01
9.458600000000000136e+02 1.035979950546967032e+01
9.460299999999999727e+02 1.040139598729158976e+01
9.462000000000000455e+02 1.043109232099962824e+01
9.463700000000000045e+02 1.046613438527299600e+01
9.465399999999999636e+02 1.050452152870595235e+01
9.467200000000000273e+02 1.054297227794380909e+01
9.468899999999999864e+02 1.058640429267350669e+01
9.470599999999999454e+02 1.062703529894781695e+01
9.472300000000000182e+02 1.065997586478416004e+01
9.473999999999999773e+02 1.069768329555200914e+01
9.475700000000000500e+02 1.073391357466908502e+01
9.477500000000000000e+02 1.077667584802529710e+01
9.479199999999999591e+02 1.082141257172519389e+01
9.480900000000000318e+02 1.086186686788208355e+01
9.482599999999999909e+02 1.090160519019426388e+01
9.484299999999999500e+02 1.094185689121081317e+01
9.486000000000000227e+02 1.098189922076246816e+01
9.487799999999999727e+02 1.102030483883512524e+01
9.489500000000000455e+02 1.106204845124356062e+01
9.491200000000000045e+02 1.110609643894117049e+01
9.492899999999999636e+02 1.114536344619471109e+01
9.494600000000000364e+02 1.118960821392867544e+01
9.496299999999999955e+02 1.122549406932962590e+01
9.497999999999999545e+02 1.127996050148532703e+01
9.499800000000000182e+02 1.132483616437368212e+01
9.501499999999999773e+02 1.137356784092824924e+01
9.503200000000000500e+02 1.142083061893898766e+01
9.504900000000000091e+02 1.147295730124306878e+01
9.506599999999999682e+02 1.150800808647354678e+01
9.508300000000000409e+02 1.155816788439427611e+01
9.510000000000000000e+02 1.159817164918756838e+01
9.511799999999999500e+02 1.165357805765911792e+01
9.513500000000000227e+02 1.169475757432727292e+01
9.515199999999999818e+02 1.174407922585259811e+01
9.516900000000000546e+02 1.178658624478819661e+01
9.518600000000000136e+02 1.183754940503276387e+01
9.520299999999999727e+02 1.188573342915323572e+01
9.522000000000000455e+02 1.193152460690049566e+01
9.523799999999999955e+02 1.197994119495002430e+01
9.525499999999999545e+02 1.203533726066867260e+01
9.527200000000000273e+02 1.208272975405164829e+01
9.528899999999999864e+02 1.213268214731416705e+01
9.530599999999999454e+02 1.217899447472846752e+01
9.532300000000000182e+02 1.222320172563095575e+01
9.533999999999999773e+02 1.227245841868145249e+01
9.535700000000000500e+02 1.232424976887579327e+01
9.537400000000000091e+02 1.238257689928594729e+01
9.539199999999999591e+02 1.242235941291491663e+01
9.540900000000000318e+02 1.247717551369521338e+01
9.542599999999999909e+02 1.252249991681790142e+01
9.544299999999999500e+02 1.257889744156957157e+01
9.546000000000000227e+02 1.264776532983197832e+01
9.547699999999999818e+02 1.269424858634137721e+01
9.549400000000000546e+02 1.274667644997923688e+01
9.551100000000000136e+02 1.279573596104717481e+01
9.552799999999999727e+02 1.284904133540872451e+01
9.554500000000000455e+02 1.290143472500969324e+01
9.556299999999999955e+02 1.294097237109671816e+01
9.557999999999999545e+02 1.298062305215098711e+01
9.559700000000000273e+02 1.303950256464784019e+01
9.561399999999999864e+02 1.308794089011774098e+01
9.563099999999999454e+02 1.314597617969801391e+01
9.564800000000000182e+02 1.319707033775081406e+01
9.566499999999999773e+02 1.323611765708624155e+01
9.568200000000000500e+02 1.328719618570933214e+01
9.569900000000000091e+02 1.334131764693596267e+01
9.571599999999999682e+02 1.339295335584130697e+01
9.573300000000000409e+02 1.344458037184695876e+01
9.575000000000000000e+02 1.349985967790516384e+01
9.576799999999999500e+02 1.355043914257981186e+01
9.578500000000000227e+02 1.359917185438522935e+01
9.580199999999999818e+02 1.365419496716826053e+01
9.581900000000000546e+02 1.371080005766483190e+01
9.583600000000000136e+02 1.378134767570883845e+01
9.585299999999999727e+02 1.383550342641505537e+01
9.587000000000000455e+02 1.389576567945442598e+01
9.588700000000000045e+02 1.395473547342566789e+01
9.590399999999999636e+02 1.400618232611788372e+01
9.592100000000000364e+02 1.405534230107988236e+01
9.593799999999999955e+02 1.412273135619897602e+01
9.595499999999999545e+02 1.418689016714455953e+01
9.597200000000000273e+02 1.424808345313134161e+01
9.598899999999999864e+02 1.429000857038973749e+01
9.600599999999999454e+02 1.434620932270241944e+01
9.602300000000000182e+02 1.440227463118594819e+01
9.603999999999999773e+02 1.445791471465254929e+01
9.605700000000000500e+02 1.451205348868059986e+01
9.607400000000000091e+02 1.457692991529301274e+01
9.609199999999999591e+02 1.463935911986734340e+01
9.610900000000000318e+02 1.470770256779181651e+01
9.612599999999999909e+02 1.476694341266821375e+01
9.614299999999999500e+02 1.482370167419524698e+01
9.616000000000000227e+02 1.487477814396784481e+01
9.617699999999999818e+02 1.493219615180634818e+01
9.619400000000000546e+02 1.498655513389698690e+01
9.621100000000000136e+02 1.504706952729452674e+01
9.622799999999999727e+02 1.510741684208359459e+01
9.624500000000000455e+02 1.517053394192971716e+01
9.626200000000000045e+02 1.524653498259593931e+01
9.627899999999999636e+02 1.531028194610246729e+01
9.629600000000000364e+02 1.538334715182779888e+01
9.631299999999999955e+02 1.544625465499425232e+01
9.632999999999999545e+02 1.550090821094599924e+01
9.634700000000000273e+02 1.556234130982948471e+01
9.636399999999999864e+02 1.563176866805929599e+01
9.638099999999999454e+02 1.571462774784094307e+01
9.639800000000000182e+02 1.577149983670271638e+01
9.641499999999999773e+02 1.583679256723017481e+01
9.643200000000000500e+02 1.590216423934812973e+01
9.644900000000000091e+02 1.598121204426910502e+01
9.646599999999999682e+02 1.602391898253189950e+01
9.648300000000000409e+02 1.609436418755210241e+01
9.650000000000000000e+02 1.615123189750865151e+01
9.651699999999999591e+02 1.621118061282751910e+01
9.653400000000000318e+02 1.628454681911538771e+01
9.655099999999999909e+02 1.634899308731528578e+01
9.656799999999999500e+02 1.641197424485677914e+01
9.658500000000000227e+02 1.647895334569584236e+01
9.660199999999999818e+02 1.655761525305978665e+01
9.661900000000000546e+02 1.661540571029884816e+01
9.663600000000000136e+02 1.669714260878102152e+01
9.665299999999999727e+02 1.678948129399833888e+01
9.667000000000000455e+02 1.687285060136136039e+01
9.668700000000000045e+02 1.694130917774447553e+01
9.670399999999999636e+02 1.701839364011646438e+01
9.672100000000000364e+02 1.710514617884055610e+01
9.673799999999999955e+02 1.717147883126239094e+01
9.675499999999999545e+02 1.725044008908104587e+01
9.677200000000000273e+02 1.734151940324261787e+01
9.678899999999999864e+02 1.742686269177241698e+01
9.680599999999999454e+02 1.748403242984976202e+01
9.682200000000000273e+02 1.755026573527567280e+01
9.683899999999999864e+02 1.761796487638078190e+01
9.685599999999999454e+02 1.770606775979854319e+01
9.687300000000000182e+02 1.779120836055502863e+01
9.688999999999999773e+02 1.786722138761276568e+01
9.690700000000000500e+02 1.796662674014099892e+01
9.692400000000000091e+02 1.805348099939581630e+01
9.694099999999999682e+02 1.812306147845821869e+01
9.695800000000000409e+02 1.820627341582623870e+01
9.697500000000000000e+02 1.828198971112358251e+01
9.699199999999999591e+02 1.834712229248530946e+01
9.700900000000000318e+02 1.843330387786210522e+01
9.702599999999999909e+02 1.852232693988777612e+01
9.704299999999999500e+02 1.862475989676057964e+01
9.706000000000000227e+02 1.871558677614319066e+01
9.707699999999999818e+02 1.880655209621376400e+01
9.709400000000000546e+02 1.889537454856067455e+01
9.711100000000000136e+02 1.897773011260803599e+01
9.712799999999999727e+02 1.906109015046061472e+01
9.714400000000000546e+02 1.913157746765934775e+01
9.716100000000000136e+02 1.921116169201453872e+01
9.717799999999999727e+02 1.931874380085094245e+01
9.719500000000000455e+02 1.941810549134005370e+01
9.721200000000000045e+02 1.950027916426031638e+01
9.722899999999999636e+02 1.959012938144404359e+01
9.724600000000000364e+02 1.964825394294600613e+01
9.726299999999999955e+02 1.974021917464674303e+01
9.727999999999999545e+02 1.980667532234170380e+01
9.729700000000000273e+02 1.988805967131554553e+01
9.731399999999999864e+02 1.995161435082178158e+01
9.733099999999999454e+02 2.004711101005985796e+01
9.734700000000000273e+02 2.013001099806618299e+01
9.736399999999999864e+02 2.022475441319969391e+01
9.738099999999999454e+02 2.033219083268796368e+01
9.739800000000000182e+02 2.039634377383112351e+01
9.741499999999999773e+02 2.047686955614701176e+01
9.743200000000000500e+02 2.056561948215899349e+01
9.744900000000000091e+02 2.066202922790643015e+01
9.746599999999999682e+02 2.075913105215889587e+01
9.748300000000000409e+02 2.086218116435153291e+01
9.750000000000000000e+02 2.095854535373720040e+01
9.751599999999999682e+02 2.102499909627448460e+01
9.753300000000000409e+02 2.111083979956038092e+01
9.755000000000000000e+02 2.119094583218087990e+01
9.756699999999999591e+02 2.127939431747834220e+01
9.758400000000000318e+02 2.135554713827091078e+01
9.760099999999999909e+02 2.143876121049591532e+01
9.761799999999999500e+02 2.152582793427637853e+01
9.763500000000000227e+02 2.162534199493388343e+01
9.765199999999999818e+02 2.169121012713506502e+01
9.766799999999999500e+02 2.178149164450275421e+01
9.768500000000000227e+02 2.186983636012981336e+01
9.770199999999999818e+02 2.195771844207375523e+01
9.771900000000000546e+02 2.207023537442767491e+01
9.773600000000000136e+02 2.217061525219286722e+01
9.775299999999999727e+02 2.228556013101735545e+01
9.777000000000000455e+02 2.236055140008632591e+01
9.778700000000000045e+02 2.243039777278260161e+01
9.780299999999999727e+02 2.252746450068838158e+01
9.782000000000000455e+02 2.264194199132391816e+01
9.783700000000000045e+02 2.276223772704148018e+01
9.785399999999999636e+02 2.284920936364142818e+01
9.787100000000000364e+02 2.295201274984147233e+01
9.788799999999999955e+02 2.304752917331268236e+01
9.790399999999999636e+02 2.315017592389701662e+01
9.792100000000000364e+02 2.324326894254211950e+01
9.793799999999999955e+02 2.333637429729191126e+01
9.795499999999999545e+02 2.345046922305792947e+01
9.797200000000000273e+02 2.356943129026781847e+01
9.798899999999999864e+02 2.369423872511958606e+01
9.800599999999999454e+02 2.382121696403138245e+01
9.802200000000000273e+02 2.394836463674023008e+01
9.803899999999999864e+02 2.406662948101145005e+01
9.805599999999999454e+02 2.416090212633802992e+01
9.807300000000000182e+02 2.427311171159656311e+01
9.808999999999999773e+02 2.439934060597326848e+01
9.810700000000000500e+02 2.450874637470212747e+01
9.812300000000000182e+02 2.462504879784873424e+01
9.813999999999999773e+02 2.478682925976694307e+01
9.815700000000000500e+02 2.489637622641899384e+01
9.817400000000000091e+02 2.503253301395364261e+01
9.819099999999999682e+02 2.513717731554009305e+01
9.820800000000000409e+02 2.525077557546067908e+01
9.822400000000000091e+02 2.536242747523840180e+01
9.824099999999999682e+02 2.544493215916802242e+01
9.825800000000000409e+02 2.554669910137919686e+01
9.827500000000000000e+02 2.563845052450320239e+01
9.829199999999999591e+02 2.573915156567883855e+01
9.830800000000000409e+02 2.581110677863685510e+01
9.832500000000000000e+02 2.591332189718849222e+01
9.834199999999999591e+02 2.604679790987477261e+01
9.835900000000000318e+02 2.614739470345103101e+01
9.837599999999999909e+02 2.626703643662347787e+01
9.839199999999999591e+02 2.639697310479115799e+01
9.840900000000000318e+02 2.653248383090092233e+01
9.842599999999999909e+02 2.663513155790555942e+01
9.844299999999999500e+02 2.676781999805367107e+01
9.846000000000000227e+02 2.689984284381434421e+01
9.847599999999999909e+02 2.699190031530603662e+01
9.849299999999999500e+02 2.706740530512156440e+01
9.851000000000000227e+02 2.719020257293072973e+01
9.852699999999999818e+02 2.728164977455658402e+01
9.854400000000000546e+02 2.739598998728569157e+01
9.856000000000000227e+02 2.751910251620281045e+01
9.857699999999999818e+02 2.762604415915738798e+01
